Timestamp,Equity,Drawdown,DrawdownPercent,ActivePositions
2025-12-02T09:00:00.000Z,205521.58,0.00,0.0000,2
2025-12-02T10:00:00.000Z,205557.82,0.00,0.0000,2
2025-12-02T11:00:00.000Z,205592.59,0.00,0.0000,2
2025-12-02T12:00:00.000Z,205626.99,0.00,0.0000,2
2025-12-02T13:00:00.000Z,205661.52,0.00,0.0000,2
2025-12-02T14:00:00.000Z,205696.26,0.00,0.0000,2
2025-12-02T15:00:00.000Z,205730.30,0.00,0.0000,2
2025-12-02T16:00:00.000Z,205765.40,0.00,0.0000,2
2025-12-02T17:00:00.000Z,205801.22,0.00,0.0000,2
2025-12-02T18:00:00.000Z,205835.75,0.00,0.0000,2
2025-12-02T19:00:00.000Z,205870.35,0.00,0.0000,2
2025-12-02T20:00:00.000Z,205904.90,0.00,0.0000,2
2025-12-02T21:00:00.000Z,205941.20,0.00,0.0000,2
2025-12-02T22:00:00.000Z,205976.53,0.00,0.0000,2
2025-12-02T23:00:00.000Z,206011.62,0.00,0.0000,2
2025-12-03T00:00:00.000Z,206047.03,0.00,0.0000,2
2025-12-03T01:00:00.000Z,206082.21,0.00,0.0000,2
2025-12-03T02:00:00.000Z,206117.99,0.00,0.0000,2
2025-12-03T03:00:00.000Z,206153.25,0.00,0.0000,2
2025-12-03T04:00:00.000Z,206188.13,0.00,0.0000,2
2025-12-03T05:00:00.000Z,206221.92,0.00,0.0000,2
2025-12-03T06:00:00.000Z,206256.43,0.00,0.0000,2
2025-12-03T07:00:00.000Z,206291.91,0.00,0.0000,2
2025-12-03T08:00:00.000Z,206328.77,0.00,0.0000,2
2025-12-03T09:00:00.000Z,206362.78,0.00,0.0000,2
2025-12-03T10:00:00.000Z,206398.49,0.00,0.0000,2
2025-12-03T11:00:00.000Z,206432.45,0.00,0.0000,2
2025-12-03T12:00:00.000Z,206466.74,0.00,0.0000,2
2025-12-03T13:00:00.000Z,206501.20,0.00,0.0000,2
2025-12-03T14:00:00.000Z,206536.26,0.00,0.0000,2
2025-12-03T15:00:00.000Z,206571.77,0.00,0.0000,2
2025-12-03T16:00:00.000Z,206607.73,0.00,0.0000,2
2025-12-03T17:00:00.000Z,206644.35,0.00,0.0000,2
2025-12-03T18:00:00.000Z,206679.36,0.00,0.0000,2
2025-12-03T19:00:00.000Z,206714.87,0.00,0.0000,2
2025-12-03T20:00:00.000Z,206750.38,0.00,0.0000,2
2025-12-03T21:00:00.000Z,206785.09,0.00,0.0000,2
2025-12-03T22:00:00.000Z,206819.28,0.00,0.0000,2
2025-12-03T23:00:00.000Z,206854.08,0.00,0.0000,2
2025-12-04T00:00:00.000Z,206888.23,0.00,0.0000,2
2025-12-04T01:00:00.000Z,206923.70,0.00,0.0000,2
2025-12-04T02:00:00.000Z,206957.75,0.00,0.0000,2
2025-12-04T03:00:00.000Z,206992.49,0.00,0.0000,2
2025-12-04T04:00:00.000Z,207029.01,0.00,0.0000,2
2025-12-04T05:00:00.000Z,207063.87,0.00,0.0000,2
2025-12-04T06:00:00.000Z,207099.26,0.00,0.0000,2
2025-12-04T07:00:00.000Z,207134.05,0.00,0.0000,2
2025-12-04T08:00:00.000Z,207170.55,0.00,0.0000,2
2025-12-04T09:00:00.000Z,207204.01,0.00,0.0000,2
2025-12-04T10:00:00.000Z,207238.94,0.00,0.0000,2
2025-12-04T11:00:00.000Z,207272.72,0.00,0.0000,2
2025-12-04T12:00:00.000Z,207308.13,0.00,0.0000,2
2025-12-04T13:00:00.000Z,207342.22,0.00,0.0000,2
2025-12-04T14:00:00.000Z,207377.24,0.00,0.0000,2
2025-12-04T15:00:00.000Z,207412.13,0.00,0.0000,2
2025-12-04T16:00:00.000Z,207445.71,0.00,0.0000,2
2025-12-04T17:00:00.000Z,207482.27,0.00,0.0000,2
2025-12-04T18:00:00.000Z,207517.78,0.00,0.0000,2
2025-12-04T19:00:00.000Z,207552.42,0.00,0.0000,2
2025-12-04T20:00:00.000Z,207587.97,0.00,0.0000,2
2025-12-04T21:00:00.000Z,207623.14,0.00,0.0000,2
2025-12-04T22:00:00.000Z,207659.76,0.00,0.0000,2
2025-12-04T23:00:00.000Z,207695.36,0.00,0.0000,2
2025-12-05T00:00:00.000Z,207729.23,0.00,0.0000,2
2025-12-05T01:00:00.000Z,207764.27,0.00,0.0000,2
2025-12-05T02:00:00.000Z,207798.46,0.00,0.0000,2
2025-12-05T03:00:00.000Z,207834.09,0.00,0.0000,2
2025-12-05T04:00:00.000Z,207867.91,0.00,0.0000,2
2025-12-05T05:00:00.000Z,207902.22,0.00,0.0000,2
2025-12-05T06:00:00.000Z,207937.37,0.00,0.0000,2
2025-12-05T07:00:00.000Z,207972.77,0.00,0.0000,2
2025-12-05T08:00:00.000Z,208009.28,0.00,0.0000,2
2025-12-05T09:00:00.000Z,208044.69,0.00,0.0000,2
2025-12-05T10:00:00.000Z,208079.72,0.00,0.0000,2
2025-12-05T11:00:00.000Z,208114.78,0.00,0.0000,2
2025-12-05T12:00:00.000Z,208150.13,0.00,0.0000,2
2025-12-05T13:00:00.000Z,208184.25,0.00,0.0000,2
2025-12-05T14:00:00.000Z,208218.36,0.00,0.0000,2
2025-12-05T15:00:00.000Z,208252.58,0.00,0.0000,2
2025-12-05T16:00:00.000Z,208288.73,0.00,0.0000,2
2025-12-05T17:00:00.000Z,208324.88,0.00,0.0000,2
2025-12-05T18:00:00.000Z,208359.24,0.00,0.0000,2
2025-12-05T19:00:00.000Z,208393.99,0.00,0.0000,2
2025-12-05T20:00:00.000Z,208428.38,0.00,0.0000,2
2025-12-05T21:00:00.000Z,208464.08,0.00,0.0000,2
2025-12-05T22:00:00.000Z,208500.24,0.00,0.0000,2
2025-12-05T23:00:00.000Z,208535.40,0.00,0.0000,2
2025-12-06T00:00:00.000Z,208571.39,0.00,0.0000,2
2025-12-06T01:00:00.000Z,208606.37,0.00,0.0000,2
2025-12-06T02:00:00.000Z,208642.56,0.00,0.0000,2
2025-12-06T03:00:00.000Z,208677.48,0.00,0.0000,2
2025-12-06T04:00:00.000Z,208711.14,0.00,0.0000,2
2025-12-06T05:00:00.000Z,208746.49,0.00,0.0000,2
2025-12-06T06:00:00.000Z,208780.66,0.00,0.0000,2
2025-12-06T07:00:00.000Z,208815.14,0.00,0.0000,2
2025-12-06T08:00:00.000Z,208850.22,0.00,0.0000,2
2025-12-06T09:00:00.000Z,208885.65,0.00,0.0000,2
2025-12-06T10:00:00.000Z,208921.09,0.00,0.0000,2
2025-12-06T11:00:00.000Z,208957.00,0.00,0.0000,2
2025-12-06T12:00:00.000Z,208992.29,0.00,0.0000,2
2025-12-06T13:00:00.000Z,209027.54,0.00,0.0000,2
2025-12-06T14:00:00.000Z,209063.51,0.00,0.0000,2
2025-12-06T15:00:00.000Z,209098.45,0.00,0.0000,2
2025-12-06T16:00:00.000Z,209134.03,0.00,0.0000,2
2025-12-06T17:00:00.000Z,209170.32,0.00,0.0000,2
2025-12-06T18:00:00.000Z,209205.59,0.00,0.0000,2
2025-12-06T19:00:00.000Z,209242.34,0.00,0.0000,2
2025-12-06T20:00:00.000Z,209277.47,0.00,0.0000,2
2025-12-06T21:00:00.000Z,209311.49,0.00,0.0000,2
2025-12-06T22:00:00.000Z,209345.72,0.00,0.0000,2
2025-12-06T23:00:00.000Z,209381.54,0.00,0.0000,2
2025-12-07T00:00:00.000Z,209415.94,0.00,0.0000,2
2025-12-07T01:00:00.000Z,209452.57,0.00,0.0000,2
2025-12-07T02:00:00.000Z,209489.30,0.00,0.0000,2
2025-12-07T03:00:00.000Z,209523.80,0.00,0.0000,2
2025-12-07T04:00:00.000Z,209559.67,0.00,0.0000,2
2025-12-07T05:00:00.000Z,209593.69,0.00,0.0000,2
2025-12-07T06:00:00.000Z,209627.98,0.00,0.0000,2
2025-12-07T07:00:00.000Z,209663.04,0.00,0.0000,2
2025-12-07T08:00:00.000Z,209698.44,0.00,0.0000,2
2025-12-07T09:00:00.000Z,209732.68,0.00,0.0000,2
2025-12-07T10:00:00.000Z,209768.27,0.00,0.0000,2
2025-12-07T11:00:00.000Z,209802.95,0.00,0.0000,2
2025-12-07T12:00:00.000Z,209838.37,0.00,0.0000,2
2025-12-07T13:00:00.000Z,209873.17,0.00,0.0000,2
2025-12-07T14:00:00.000Z,209906.47,0.00,0.0000,2
2025-12-07T15:00:00.000Z,209942.27,0.00,0.0000,2
2025-12-07T16:00:00.000Z,209978.53,0.00,0.0000,2
2025-12-07T17:00:00.000Z,210012.75,0.00,0.0000,2
2025-12-07T18:00:00.000Z,210047.37,0.00,0.0000,2
2025-12-07T19:00:00.000Z,210084.03,0.00,0.0000,2
2025-12-07T20:00:00.000Z,210120.01,0.00,0.0000,2
2025-12-07T21:00:00.000Z,210155.93,0.00,0.0000,2
2025-12-07T22:00:00.000Z,210191.84,0.00,0.0000,2
2025-12-07T23:00:00.000Z,210226.90,0.00,0.0000,2
2025-12-08T00:00:00.000Z,210262.25,0.00,0.0000,2
2025-12-08T01:00:00.000Z,210297.18,0.00,0.0000,2
2025-12-08T02:00:00.000Z,210331.53,0.00,0.0000,2
2025-12-08T03:00:00.000Z,210367.81,0.00,0.0000,2
2025-12-08T04:00:00.000Z,210401.39,0.00,0.0000,2
2025-12-08T05:00:00.000Z,210436.92,0.00,0.0000,2
2025-12-08T06:00:00.000Z,210473.46,0.00,0.0000,2
2025-12-08T07:00:00.000Z,210508.50,0.00,0.0000,2
2025-12-08T08:00:00.000Z,210543.26,0.00,0.0000,2
2025-12-08T09:00:00.000Z,210579.77,0.00,0.0000,2
2025-12-08T10:00:00.000Z,210614.31,0.00,0.0000,2
2025-12-08T11:00:00.000Z,210649.87,0.00,0.0000,2
2025-12-08T12:00:00.000Z,210684.55,0.00,0.0000,2
2025-12-08T13:00:00.000Z,210718.47,0.00,0.0000,2
2025-12-08T14:00:00.000Z,210753.17,0.00,0.0000,2
2025-12-08T15:00:00.000Z,210788.30,0.00,0.0000,2
2025-12-08T16:00:00.000Z,210822.89,0.00,0.0000,2
2025-12-08T17:00:00.000Z,210858.16,0.00,0.0000,2
2025-12-08T18:00:00.000Z,210891.96,0.00,0.0000,2
2025-12-08T19:00:00.000Z,210927.34,0.00,0.0000,2
2025-12-08T20:00:00.000Z,210963.35,0.00,0.0000,2
2025-12-08T21:00:00.000Z,210996.85,0.00,0.0000,2
2025-12-08T22:00:00.000Z,211031.75,0.00,0.0000,2
2025-12-08T23:00:00.000Z,211067.51,0.00,0.0000,2
2025-12-09T00:00:00.000Z,211102.69,0.00,0.0000,2
2025-12-09T01:00:00.000Z,211138.30,0.00,0.0000,2
2025-12-09T02:00:00.000Z,211172.46,0.00,0.0000,2
2025-12-09T03:00:00.000Z,211206.34,0.00,0.0000,2
2025-12-09T04:00:00.000Z,211240.44,0.00,0.0000,2
2025-12-09T05:00:00.000Z,211276.40,0.00,0.0000,2
2025-12-09T06:00:00.000Z,211311.46,0.00,0.0000,2
2025-12-09T07:00:00.000Z,211346.33,0.00,0.0000,2
2025-12-09T08:00:00.000Z,211381.07,0.00,0.0000,2
2025-12-09T09:00:00.000Z,211416.10,0.00,0.0000,2
2025-12-09T10:00:00.000Z,211452.67,0.00,0.0000,2
2025-12-09T11:00:00.000Z,204858.94,6593.72,0.0312,2
2025-12-09T12:00:00.000Z,204894.49,6558.17,0.0310,2
2025-12-09T13:00:00.000Z,204929.30,6523.36,0.0309,2
2025-12-09T14:00:00.000Z,204963.31,6489.36,0.0307,2
2025-12-09T15:00:00.000Z,204997.97,6454.70,0.0305,2
2025-12-09T16:00:00.000Z,205031.71,6420.95,0.0304,2
2025-12-09T17:00:00.000Z,205066.93,6385.74,0.0302,2
2025-12-09T18:00:00.000Z,205101.60,6351.07,0.0300,2
2025-12-09T19:00:00.000Z,205136.62,6316.05,0.0299,2
2025-12-09T20:00:00.000Z,205172.30,6280.37,0.0297,2
2025-12-09T21:00:00.000Z,205206.95,6245.72,0.0295,2
2025-12-09T22:00:00.000Z,205240.35,6212.31,0.0294,2
2025-12-09T23:00:00.000Z,205275.27,6177.40,0.0292,2
2025-12-10T00:00:00.000Z,205311.07,6141.60,0.0290,2
2025-12-10T01:00:00.000Z,205346.71,6105.96,0.0289,2
2025-12-10T02:00:00.000Z,205381.18,6071.49,0.0287,2
2025-12-10T03:00:00.000Z,205416.78,6035.88,0.0285,2
2025-12-10T04:00:00.000Z,205452.38,6000.28,0.0284,2
2025-12-10T05:00:00.000Z,205488.29,5964.37,0.0282,2
2025-12-10T06:00:00.000Z,205524.08,5928.58,0.0280,2
2025-12-10T07:00:00.000Z,205560.72,5891.95,0.0279,2
2025-12-10T08:00:00.000Z,205595.54,5857.13,0.0277,2
2025-12-10T09:00:00.000Z,205629.52,5823.15,0.0275,2
2025-12-10T10:00:00.000Z,205663.95,5788.71,0.0274,2
2025-12-10T11:00:00.000Z,205698.98,5753.68,0.0272,2
2025-12-10T12:00:00.000Z,205733.74,5718.92,0.0270,2
2025-12-10T13:00:00.000Z,205768.73,5683.94,0.0269,2
2025-12-10T14:00:00.000Z,205803.44,5649.23,0.0267,2
2025-12-10T15:00:00.000Z,205839.47,5613.19,0.0265,2
2025-12-10T16:00:00.000Z,205874.75,5577.92,0.0264,2
2025-12-10T17:00:00.000Z,205910.23,5542.43,0.0262,2
2025-12-10T18:00:00.000Z,205945.67,5506.99,0.0260,2
2025-12-10T19:00:00.000Z,205980.59,5472.07,0.0259,2
2025-12-10T20:00:00.000Z,206016.66,5436.01,0.0257,2
2025-12-10T21:00:00.000Z,206051.83,5400.84,0.0255,2
2025-12-10T22:00:00.000Z,206088.06,5364.61,0.0254,2
2025-12-10T23:00:00.000Z,206122.55,5330.11,0.0252,2
2025-12-11T00:00:00.000Z,206157.05,5295.62,0.0250,2
2025-12-11T01:00:00.000Z,206193.56,5259.10,0.0249,2
2025-12-11T02:00:00.000Z,206228.21,5224.46,0.0247,2
2025-12-11T03:00:00.000Z,206261.60,5191.06,0.0245,2
2025-12-11T04:00:00.000Z,206297.32,5155.34,0.0244,2
2025-12-11T05:00:00.000Z,206332.49,5120.18,0.0242,2
2025-12-11T06:00:00.000Z,206368.71,5083.96,0.0240,2
2025-12-11T07:00:00.000Z,206402.71,5049.96,0.0239,2
2025-12-11T08:00:00.000Z,206437.24,5015.42,0.0237,2
2025-12-11T09:00:00.000Z,206470.93,4981.73,0.0236,2
2025-12-11T10:00:00.000Z,206505.36,4947.30,0.0234,2
2025-12-11T11:00:00.000Z,206539.34,4913.33,0.0232,2
2025-12-11T12:00:00.000Z,206572.99,4879.68,0.0231,2
2025-12-11T13:00:00.000Z,206608.38,4844.28,0.0229,2
2025-12-11T14:00:00.000Z,206644.64,4808.02,0.0227,2
2025-12-11T15:00:00.000Z,206678.09,4774.57,0.0226,2
2025-12-11T16:00:00.000Z,206713.30,4739.37,0.0224,2
2025-12-11T17:00:00.000Z,206747.76,4704.91,0.0223,2
2025-12-11T18:00:00.000Z,206783.93,4668.74,0.0221,2
2025-12-11T19:00:00.000Z,206820.25,4632.42,0.0219,2
2025-12-11T20:00:00.000Z,206855.46,4597.21,0.0217,2
2025-12-11T21:00:00.000Z,206889.13,4563.53,0.0216,2
2025-12-11T22:00:00.000Z,206924.43,4528.23,0.0214,2
2025-12-11T23:00:00.000Z,206960.00,4492.67,0.0212,2
2025-12-12T00:00:00.000Z,206995.62,4457.04,0.0211,2
2025-12-12T01:00:00.000Z,207030.26,4422.41,0.0209,2
2025-12-12T02:00:00.000Z,207065.95,4386.72,0.0207,2
2025-12-12T03:00:00.000Z,207100.03,4352.64,0.0206,2
2025-12-12T04:00:00.000Z,207135.94,4316.73,0.0204,2
2025-12-12T05:00:00.000Z,207171.48,4281.19,0.0202,2
2025-12-12T06:00:00.000Z,207207.60,4245.06,0.0201,2
2025-12-12T07:00:00.000Z,207242.03,4210.64,0.0199,2
2025-12-12T08:00:00.000Z,207278.64,4174.03,0.0197,2
2025-12-12T09:00:00.000Z,207313.34,4139.33,0.0196,2
2025-12-12T10:00:00.000Z,207348.84,4103.83,0.0194,2
2025-12-12T11:00:00.000Z,207384.26,4068.40,0.0192,2
2025-12-12T12:00:00.000Z,207417.92,4034.74,0.0191,2
2025-12-12T13:00:00.000Z,207453.09,3999.57,0.0189,2
2025-12-12T14:00:00.000Z,207488.74,3963.93,0.0187,2
2025-12-12T15:00:00.000Z,207522.17,3930.49,0.0186,2
2025-12-12T16:00:00.000Z,207556.77,3895.89,0.0184,2
2025-12-12T17:00:00.000Z,207592.14,3860.52,0.0183,2
2025-12-12T18:00:00.000Z,207628.31,3824.36,0.0181,2
2025-12-12T19:00:00.000Z,207663.87,3788.80,0.0179,2
2025-12-12T20:00:00.000Z,207699.51,3753.16,0.0177,2
2025-12-12T21:00:00.000Z,207733.81,3718.86,0.0176,2
