Timestamp,Equity,Drawdown,DrawdownPercent,ActivePositions
2025-11-27T03:00:00.000Z,200987.79,0.00,0.0000,1
2025-11-27T04:00:00.000Z,201016.31,0.00,0.0000,1
2025-11-27T05:00:00.000Z,201045.34,0.00,0.0000,1
2025-11-27T06:00:00.000Z,201074.01,0.00,0.0000,1
2025-11-27T07:00:00.000Z,201103.08,0.00,0.0000,1
2025-11-27T08:00:00.000Z,201132.08,0.00,0.0000,1
2025-11-27T09:00:00.000Z,201160.42,0.00,0.0000,1
2025-11-27T10:00:00.000Z,201188.20,0.00,0.0000,1
2025-11-27T11:00:00.000Z,201216.30,0.00,0.0000,1
2025-11-27T12:00:00.000Z,201245.68,0.00,0.0000,1
2025-11-27T13:00:00.000Z,201273.71,0.00,0.0000,1
2025-11-27T14:00:00.000Z,201301.50,0.00,0.0000,1
2025-11-27T15:00:00.000Z,201330.76,0.00,0.0000,1
2025-11-27T16:00:00.000Z,201359.80,0.00,0.0000,1
2025-11-27T17:00:00.000Z,201388.21,0.00,0.0000,1
2025-11-27T18:00:00.000Z,201417.26,0.00,0.0000,1
2025-11-27T19:00:00.000Z,201446.28,0.00,0.0000,1
2025-11-27T20:00:00.000Z,201474.65,0.00,0.0000,1
2025-11-27T21:00:00.000Z,201503.16,0.00,0.0000,1
2025-11-27T22:00:00.000Z,201531.08,0.00,0.0000,1
2025-11-27T23:00:00.000Z,201558.75,0.00,0.0000,1
2025-11-28T00:00:00.000Z,201588.19,0.00,0.0000,1
2025-11-28T01:00:00.000Z,201617.63,0.00,0.0000,1
2025-11-28T02:00:00.000Z,201647.12,0.00,0.0000,1
2025-11-28T03:00:00.000Z,201674.72,0.00,0.0000,1
2025-11-28T04:00:00.000Z,201703.70,0.00,0.0000,1
2025-11-28T05:00:00.000Z,201732.83,0.00,0.0000,1
2025-11-28T06:00:00.000Z,201762.05,0.00,0.0000,1
2025-11-28T07:00:00.000Z,201790.21,0.00,0.0000,1
2025-11-28T08:00:00.000Z,201819.12,0.00,0.0000,1
2025-11-28T09:00:00.000Z,201848.41,0.00,0.0000,1
2025-11-28T10:00:00.000Z,201876.04,0.00,0.0000,1
2025-11-28T11:00:00.000Z,201904.07,0.00,0.0000,1
2025-11-28T12:00:00.000Z,201933.05,0.00,0.0000,1
2025-11-28T13:00:00.000Z,201962.45,0.00,0.0000,1
2025-11-28T14:00:00.000Z,201990.28,0.00,0.0000,1
2025-11-28T15:00:00.000Z,202019.81,0.00,0.0000,1
2025-11-28T16:00:00.000Z,202049.34,0.00,0.0000,1
2025-11-28T17:00:00.000Z,202078.69,0.00,0.0000,1
2025-11-28T18:00:00.000Z,202106.85,0.00,0.0000,1
2025-11-28T19:00:00.000Z,202134.48,0.00,0.0000,1
2025-11-28T20:00:00.000Z,202163.51,0.00,0.0000,1
2025-11-28T21:00:00.000Z,202192.58,0.00,0.0000,1
2025-11-28T22:00:00.000Z,202221.55,0.00,0.0000,1
2025-11-28T23:00:00.000Z,202250.55,0.00,0.0000,1
2025-11-29T00:00:00.000Z,202278.39,0.00,0.0000,1
2025-11-29T01:00:00.000Z,202306.11,0.00,0.0000,1
2025-11-29T02:00:00.000Z,202335.39,0.00,0.0000,1
2025-11-29T03:00:00.000Z,202364.08,0.00,0.0000,1
2025-11-29T04:00:00.000Z,202393.39,0.00,0.0000,1
2025-11-29T05:00:00.000Z,202422.64,0.00,0.0000,1
2025-11-29T06:00:00.000Z,202450.94,0.00,0.0000,1
2025-11-29T07:00:00.000Z,202479.97,0.00,0.0000,1
2025-11-29T08:00:00.000Z,202509.43,0.00,0.0000,1
2025-11-29T09:00:00.000Z,202537.53,0.00,0.0000,1
2025-11-29T10:00:00.000Z,202565.48,0.00,0.0000,1
2025-11-29T11:00:00.000Z,202593.57,0.00,0.0000,1
2025-11-29T12:00:00.000Z,202623.15,0.00,0.0000,1
2025-11-29T13:00:00.000Z,202652.74,0.00,0.0000,1
2025-11-29T14:00:00.000Z,202680.40,0.00,0.0000,1
2025-11-29T15:00:00.000Z,202709.15,0.00,0.0000,1
2025-11-29T16:00:00.000Z,202737.03,0.00,0.0000,1
2025-11-29T17:00:00.000Z,202766.06,0.00,0.0000,1
2025-11-29T18:00:00.000Z,202795.20,0.00,0.0000,1
2025-11-29T19:00:00.000Z,202823.00,0.00,0.0000,1
2025-11-29T20:00:00.000Z,202852.00,0.00,0.0000,1
2025-11-29T21:00:00.000Z,202879.92,0.00,0.0000,1
2025-11-29T22:00:00.000Z,202908.37,0.00,0.0000,1
2025-11-29T23:00:00.000Z,202937.29,0.00,0.0000,1
2025-11-30T00:00:00.000Z,202965.84,0.00,0.0000,1
2025-11-30T01:00:00.000Z,202994.02,0.00,0.0000,1
2025-11-30T02:00:00.000Z,203023.62,0.00,0.0000,1
2025-11-30T03:00:00.000Z,203051.76,0.00,0.0000,1
2025-11-30T04:00:00.000Z,203080.51,0.00,0.0000,1
2025-11-30T05:00:00.000Z,203109.36,0.00,0.0000,1
2025-11-30T06:00:00.000Z,203137.11,0.00,0.0000,1
2025-11-30T07:00:00.000Z,203165.39,0.00,0.0000,1
2025-11-30T08:00:00.000Z,203194.99,0.00,0.0000,1
2025-11-30T09:00:00.000Z,203223.93,0.00,0.0000,1
2025-11-30T10:00:00.000Z,203251.66,0.00,0.0000,1
2025-11-30T11:00:00.000Z,203281.12,0.00,0.0000,1
2025-11-30T12:00:00.000Z,203309.91,0.00,0.0000,1
2025-11-30T13:00:00.000Z,203338.69,0.00,0.0000,1
2025-11-30T14:00:00.000Z,203366.35,0.00,0.0000,1
2025-11-30T15:00:00.000Z,203395.21,0.00,0.0000,1
2025-11-30T16:00:00.000Z,203422.95,0.00,0.0000,1
2025-11-30T17:00:00.000Z,203451.20,0.00,0.0000,1
2025-11-30T18:00:00.000Z,203480.42,0.00,0.0000,1
2025-11-30T19:00:00.000Z,203508.95,0.00,0.0000,1
2025-11-30T20:00:00.000Z,203537.09,0.00,0.0000,1
2025-11-30T21:00:00.000Z,203564.95,0.00,0.0000,1
2025-11-30T22:00:00.000Z,203594.25,0.00,0.0000,1
2025-11-30T23:00:00.000Z,203622.43,0.00,0.0000,1
2025-12-01T00:00:00.000Z,203650.66,0.00,0.0000,1
2025-12-01T01:00:00.000Z,203679.42,0.00,0.0000,1
2025-12-01T02:00:00.000Z,203707.70,0.00,0.0000,1
2025-12-01T03:00:00.000Z,203736.46,0.00,0.0000,1
2025-12-01T04:00:00.000Z,203765.30,0.00,0.0000,1
2025-12-01T05:00:00.000Z,203793.81,0.00,0.0000,1
2025-12-01T06:00:00.000Z,203821.53,0.00,0.0000,1
2025-12-01T07:00:00.000Z,203849.81,0.00,0.0000,1
2025-12-01T08:00:00.000Z,203878.72,0.00,0.0000,1
2025-12-01T09:00:00.000Z,203908.01,0.00,0.0000,1
2025-12-01T10:00:00.000Z,203936.08,0.00,0.0000,1
2025-12-01T11:00:00.000Z,203965.48,0.00,0.0000,1
2025-12-01T12:00:00.000Z,203993.23,0.00,0.0000,1
2025-12-01T13:00:00.000Z,204021.95,0.00,0.0000,1
2025-12-01T14:00:00.000Z,204050.99,0.00,0.0000,1
2025-12-01T15:00:00.000Z,204078.74,0.00,0.0000,1
2025-12-01T16:00:00.000Z,204106.39,0.00,0.0000,1
2025-12-01T17:00:00.000Z,204135.99,0.00,0.0000,1
2025-12-01T18:00:00.000Z,204165.51,0.00,0.0000,1
2025-12-01T19:00:00.000Z,204194.37,0.00,0.0000,1
2025-12-01T20:00:00.000Z,204223.22,0.00,0.0000,1
2025-12-01T21:00:00.000Z,204252.70,0.00,0.0000,1
2025-12-01T22:00:00.000Z,204281.74,0.00,0.0000,1
2025-12-01T23:00:00.000Z,204311.00,0.00,0.0000,1
2025-12-02T00:00:00.000Z,204338.75,0.00,0.0000,1
2025-12-02T01:00:00.000Z,204366.68,0.00,0.0000,1
2025-12-02T02:00:00.000Z,204395.27,0.00,0.0000,1
2025-12-02T03:00:00.000Z,204423.27,0.00,0.0000,1
2025-12-02T04:00:00.000Z,204451.08,0.00,0.0000,1
2025-12-02T05:00:00.000Z,204479.05,0.00,0.0000,1
2025-12-02T06:00:00.000Z,204506.66,0.00,0.0000,1
2025-12-02T07:00:00.000Z,204535.92,0.00,0.0000,1
2025-12-02T08:00:00.000Z,204563.88,0.00,0.0000,1
2025-12-02T09:00:00.000Z,204592.67,0.00,0.0000,1
2025-12-02T10:00:00.000Z,204621.76,0.00,0.0000,1
2025-12-02T11:00:00.000Z,204650.33,0.00,0.0000,1
2025-12-02T12:00:00.000Z,204678.63,0.00,0.0000,1
2025-12-02T13:00:00.000Z,204707.51,0.00,0.0000,1
2025-12-02T14:00:00.000Z,204735.84,0.00,0.0000,1
2025-12-02T15:00:00.000Z,204763.93,0.00,0.0000,1
2025-12-02T16:00:00.000Z,204792.60,0.00,0.0000,1
2025-12-02T17:00:00.000Z,204821.16,0.00,0.0000,1
2025-12-02T18:00:00.000Z,204849.01,0.00,0.0000,1
2025-12-02T19:00:00.000Z,204877.32,0.00,0.0000,1
2025-12-02T20:00:00.000Z,204906.28,0.00,0.0000,1
2025-12-02T21:00:00.000Z,204935.64,0.00,0.0000,1
2025-12-02T22:00:00.000Z,204964.66,0.00,0.0000,1
2025-12-02T23:00:00.000Z,204993.70,0.00,0.0000,1
2025-12-03T00:00:00.000Z,205022.41,0.00,0.0000,1
2025-12-03T01:00:00.000Z,205050.56,0.00,0.0000,1
2025-12-03T02:00:00.000Z,205079.66,0.00,0.0000,1
2025-12-03T03:00:00.000Z,205108.67,0.00,0.0000,1
2025-12-03T04:00:00.000Z,205136.71,0.00,0.0000,1
2025-12-03T05:00:00.000Z,205164.81,0.00,0.0000,1
2025-12-03T06:00:00.000Z,205193.21,0.00,0.0000,1
2025-12-03T07:00:00.000Z,205221.33,0.00,0.0000,1
2025-12-03T08:00:00.000Z,205250.85,0.00,0.0000,1
2025-12-03T09:00:00.000Z,205279.20,0.00,0.0000,1
2025-12-03T10:00:00.000Z,205307.72,0.00,0.0000,1
2025-12-03T11:00:00.000Z,205335.81,0.00,0.0000,1
2025-12-03T12:00:00.000Z,205364.30,0.00,0.0000,1
2025-12-03T13:00:00.000Z,205392.41,0.00,0.0000,1
2025-12-03T14:00:00.000Z,205421.88,0.00,0.0000,1
2025-12-03T15:00:00.000Z,205451.32,0.00,0.0000,1
2025-12-03T16:00:00.000Z,205480.61,0.00,0.0000,1
2025-12-03T17:00:00.000Z,205509.95,0.00,0.0000,1
2025-12-03T18:00:00.000Z,205538.44,0.00,0.0000,1
2025-12-03T19:00:00.000Z,205568.03,0.00,0.0000,1
2025-12-03T20:00:00.000Z,205597.62,0.00,0.0000,1
2025-12-03T21:00:00.000Z,205626.61,0.00,0.0000,1
2025-12-03T22:00:00.000Z,205655.04,0.00,0.0000,1
2025-12-03T23:00:00.000Z,205683.74,0.00,0.0000,1
2025-12-04T00:00:00.000Z,205711.87,0.00,0.0000,1
2025-12-04T01:00:00.000Z,205740.66,0.00,0.0000,1
2025-12-04T02:00:00.000Z,205768.33,0.00,0.0000,1
2025-12-04T03:00:00.000Z,205796.25,0.00,0.0000,1
2025-12-04T04:00:00.000Z,205825.82,0.00,0.0000,1
2025-12-04T05:00:00.000Z,205854.89,0.00,0.0000,1
2025-12-04T06:00:00.000Z,205883.53,0.00,0.0000,1
2025-12-04T07:00:00.000Z,205911.31,0.00,0.0000,1
2025-12-04T08:00:00.000Z,205940.59,0.00,0.0000,1
2025-12-04T09:00:00.000Z,205968.35,0.00,0.0000,1
2025-12-04T10:00:00.000Z,205996.81,0.00,0.0000,1
2025-12-04T11:00:00.000Z,206024.52,0.00,0.0000,1
2025-12-04T12:00:00.000Z,206053.95,0.00,0.0000,1
2025-12-04T13:00:00.000Z,206082.10,0.00,0.0000,1
2025-12-04T14:00:00.000Z,206109.96,0.00,0.0000,1
2025-12-04T15:00:00.000Z,206138.94,0.00,0.0000,1
2025-12-04T16:00:00.000Z,206166.95,0.00,0.0000,1
2025-12-04T17:00:00.000Z,206196.39,0.00,0.0000,1
2025-12-04T18:00:00.000Z,206225.50,0.00,0.0000,1
2025-12-04T19:00:00.000Z,206253.65,0.00,0.0000,1
2025-12-04T20:00:00.000Z,206282.61,0.00,0.0000,1
2025-12-04T21:00:00.000Z,206310.28,0.00,0.0000,1
2025-12-04T22:00:00.000Z,206339.64,0.00,0.0000,1
2025-12-04T23:00:00.000Z,206368.41,0.00,0.0000,1
2025-12-05T00:00:00.000Z,206396.02,0.00,0.0000,1
2025-12-05T01:00:00.000Z,206424.19,0.00,0.0000,1
2025-12-05T02:00:00.000Z,206452.30,0.00,0.0000,1
2025-12-05T03:00:00.000Z,206480.94,0.00,0.0000,1
2025-12-05T04:00:00.000Z,206509.05,0.00,0.0000,1
2025-12-05T05:00:00.000Z,206537.60,0.00,0.0000,1
2025-12-05T06:00:00.000Z,206565.43,0.00,0.0000,1
2025-12-05T07:00:00.000Z,206593.41,0.00,0.0000,1
2025-12-05T08:00:00.000Z,206622.93,0.00,0.0000,1
2025-12-05T09:00:00.000Z,206652.09,0.00,0.0000,1
2025-12-05T10:00:00.000Z,206681.00,0.00,0.0000,1
2025-12-05T11:00:00.000Z,206710.11,0.00,0.0000,1
2025-12-05T12:00:00.000Z,206738.40,0.00,0.0000,1
2025-12-05T13:00:00.000Z,206766.44,0.00,0.0000,1
2025-12-05T14:00:00.000Z,206794.82,0.00,0.0000,1
2025-12-05T15:00:00.000Z,206823.31,0.00,0.0000,1
2025-12-05T16:00:00.000Z,206851.93,0.00,0.0000,1
2025-12-05T17:00:00.000Z,206880.55,0.00,0.0000,1
2025-12-05T18:00:00.000Z,206908.16,0.00,0.0000,1
2025-12-05T19:00:00.000Z,206936.54,0.00,0.0000,1
2025-12-05T20:00:00.000Z,206964.15,0.00,0.0000,1
2025-12-05T21:00:00.000Z,206992.49,0.00,0.0000,1
2025-12-05T22:00:00.000Z,207021.19,0.00,0.0000,1
2025-12-05T23:00:00.000Z,207050.59,0.00,0.0000,1
2025-12-06T00:00:00.000Z,207079.22,0.00,0.0000,1
2025-12-06T01:00:00.000Z,207108.08,0.00,0.0000,1
2025-12-06T02:00:00.000Z,207137.64,0.00,0.0000,1
2025-12-06T03:00:00.000Z,207166.92,0.00,0.0000,1
2025-12-06T04:00:00.000Z,207194.56,0.00,0.0000,1
2025-12-06T05:00:00.000Z,207222.74,0.00,0.0000,1
2025-12-06T06:00:00.000Z,207250.91,0.00,0.0000,1
2025-12-06T07:00:00.000Z,207279.46,0.00,0.0000,1
2025-12-06T08:00:00.000Z,207308.18,0.00,0.0000,1
2025-12-06T09:00:00.000Z,207337.07,0.00,0.0000,1
2025-12-06T10:00:00.000Z,207365.61,0.00,0.0000,1
2025-12-06T11:00:00.000Z,207394.56,0.00,0.0000,1
2025-12-06T12:00:00.000Z,207423.88,0.00,0.0000,1
2025-12-06T13:00:00.000Z,207452.75,0.00,0.0000,1
2025-12-06T14:00:00.000Z,207482.06,0.00,0.0000,1
2025-12-06T15:00:00.000Z,207511.31,0.00,0.0000,1
2025-12-06T16:00:00.000Z,207539.35,0.00,0.0000,1
2025-12-06T17:00:00.000Z,207568.48,0.00,0.0000,1
2025-12-06T18:00:00.000Z,207597.74,0.00,0.0000,1
2025-12-06T19:00:00.000Z,207627.14,0.00,0.0000,1
2025-12-06T20:00:00.000Z,207655.38,0.00,0.0000,1
2025-12-06T21:00:00.000Z,207683.22,0.00,0.0000,1
2025-12-06T22:00:00.000Z,207711.10,0.00,0.0000,1
2025-12-06T23:00:00.000Z,207739.62,0.00,0.0000,1
2025-12-07T00:00:00.000Z,207767.76,0.00,0.0000,1
2025-12-07T01:00:00.000Z,207797.28,0.00,0.0000,1
2025-12-07T02:00:00.000Z,207826.48,0.00,0.0000,1
2025-12-07T03:00:00.000Z,207854.16,0.00,0.0000,1
2025-12-07T04:00:00.000Z,207883.29,0.00,0.0000,1
2025-12-07T05:00:00.000Z,207911.54,0.00,0.0000,1
2025-12-07T06:00:00.000Z,207939.41,0.00,0.0000,1
2025-12-07T07:00:00.000Z,207967.34,0.00,0.0000,1
2025-12-07T08:00:00.000Z,207996.45,0.00,0.0000,1
2025-12-07T09:00:00.000Z,208024.99,0.00,0.0000,1
2025-12-07T10:00:00.000Z,208054.28,0.00,0.0000,1
2025-12-07T11:00:00.000Z,208083.12,0.00,0.0000,1
2025-12-07T12:00:00.000Z,208111.89,0.00,0.0000,1
2025-12-07T13:00:00.000Z,208139.98,0.00,0.0000,1
2025-12-07T14:00:00.000Z,208167.62,0.00,0.0000,1
2025-12-07T15:00:00.000Z,208196.82,0.00,0.0000,1
2025-12-07T16:00:00.000Z,208226.12,0.00,0.0000,1
2025-12-07T17:00:00.000Z,208253.96,0.00,0.0000,1
2025-12-07T18:00:00.000Z,208281.70,0.00,0.0000,1
2025-12-07T19:00:00.000Z,208311.07,0.00,0.0000,1
2025-12-07T20:00:00.000Z,208340.45,0.00,0.0000,1
2025-12-07T21:00:00.000Z,208369.35,0.00,0.0000,1
2025-12-07T22:00:00.000Z,208398.27,0.00,0.0000,1
2025-12-07T23:00:00.000Z,208427.07,0.00,0.0000,1
2025-12-08T00:00:00.000Z,208455.23,0.00,0.0000,1
2025-12-08T01:00:00.000Z,208482.95,0.00,0.0000,1
2025-12-08T02:00:00.000Z,208510.74,0.00,0.0000,1
2025-12-08T03:00:00.000Z,208539.64,0.00,0.0000,1
2025-12-08T04:00:00.000Z,208567.41,0.00,0.0000,1
2025-12-08T05:00:00.000Z,208595.57,0.00,0.0000,1
2025-12-08T06:00:00.000Z,208624.75,0.00,0.0000,1
2025-12-08T07:00:00.000Z,208652.75,0.00,0.0000,1
2025-12-08T08:00:00.000Z,208681.54,0.00,0.0000,1
2025-12-08T09:00:00.000Z,208711.01,0.00,0.0000,1
2025-12-08T10:00:00.000Z,208738.92,0.00,0.0000,1
2025-12-08T11:00:00.000Z,208768.47,0.00,0.0000,1
2025-12-08T12:00:00.000Z,208796.45,0.00,0.0000,1
2025-12-08T13:00:00.000Z,208824.17,0.00,0.0000,1
2025-12-08T14:00:00.000Z,208853.21,0.00,0.0000,1
2025-12-08T15:00:00.000Z,208881.41,0.00,0.0000,1
2025-12-08T16:00:00.000Z,208910.32,0.00,0.0000,1
2025-12-08T17:00:00.000Z,208939.13,0.00,0.0000,1
2025-12-08T18:00:00.000Z,208967.13,0.00,0.0000,1
2025-12-08T19:00:00.000Z,208995.86,0.00,0.0000,1
2025-12-08T20:00:00.000Z,209024.82,0.00,0.0000,1
2025-12-08T21:00:00.000Z,209052.43,0.00,0.0000,1
2025-12-08T22:00:00.000Z,209080.13,0.00,0.0000,1
2025-12-08T23:00:00.000Z,209109.07,0.00,0.0000,1
2025-12-09T00:00:00.000Z,209137.25,0.00,0.0000,1
2025-12-09T01:00:00.000Z,209166.10,0.00,0.0000,1
2025-12-09T02:00:00.000Z,209194.63,0.00,0.0000,1
2025-12-09T03:00:00.000Z,209222.61,0.00,0.0000,1
2025-12-09T04:00:00.000Z,209250.88,0.00,0.0000,1
2025-12-09T05:00:00.000Z,209279.89,0.00,0.0000,1
2025-12-09T06:00:00.000Z,209307.84,0.00,0.0000,1
2025-12-09T07:00:00.000Z,209335.84,0.00,0.0000,1
2025-12-09T08:00:00.000Z,209363.93,0.00,0.0000,1
2025-12-09T09:00:00.000Z,209391.73,0.00,0.0000,1
2025-12-09T10:00:00.000Z,209420.75,0.00,0.0000,1
2025-12-09T11:00:00.000Z,204281.85,5138.90,0.0245,1
2025-12-09T12:00:00.000Z,204310.71,5110.04,0.0244,1
2025-12-09T13:00:00.000Z,204338.35,5082.40,0.0243,1
2025-12-09T14:00:00.000Z,204366.33,5054.42,0.0241,1
2025-12-09T15:00:00.000Z,204394.57,5026.18,0.0240,1
2025-12-09T16:00:00.000Z,204422.40,4998.34,0.0239,1
2025-12-09T17:00:00.000Z,204451.40,4969.35,0.0237,1
2025-12-09T18:00:00.000Z,204479.22,4941.53,0.0236,1
2025-12-09T19:00:00.000Z,204507.36,4913.38,0.0235,1
2025-12-09T20:00:00.000Z,204536.77,4883.98,0.0233,1
2025-12-09T21:00:00.000Z,204564.73,4856.02,0.0232,1
2025-12-09T22:00:00.000Z,204592.52,4828.23,0.0231,1
2025-12-09T23:00:00.000Z,204621.87,4798.88,0.0229,1
2025-12-10T00:00:00.000Z,204650.41,4770.34,0.0228,1
2025-12-10T01:00:00.000Z,204679.09,4741.66,0.0226,1
2025-12-10T02:00:00.000Z,204707.66,4713.09,0.0225,1
2025-12-10T03:00:00.000Z,204736.73,4684.02,0.0224,1
2025-12-10T04:00:00.000Z,204765.80,4654.95,0.0222,1
2025-12-10T05:00:00.000Z,204794.68,4626.07,0.0221,1
2025-12-10T06:00:00.000Z,204823.78,4596.97,0.0220,1
2025-12-10T07:00:00.000Z,204853.07,4567.68,0.0218,1
2025-12-10T08:00:00.000Z,204882.13,4538.62,0.0217,1
2025-12-10T09:00:00.000Z,204909.98,4510.77,0.0215,1
2025-12-10T10:00:00.000Z,204937.99,4482.76,0.0214,1
2025-12-10T11:00:00.000Z,204966.40,4454.34,0.0213,1
2025-12-10T12:00:00.000Z,204994.06,4426.69,0.0211,1
2025-12-10T13:00:00.000Z,205022.27,4398.48,0.0210,1
2025-12-10T14:00:00.000Z,205051.25,4369.50,0.0209,1
2025-12-10T15:00:00.000Z,205080.37,4340.37,0.0207,1
2025-12-10T16:00:00.000Z,205109.87,4310.88,0.0206,1
2025-12-10T17:00:00.000Z,205138.53,4282.22,0.0204,1
2025-12-10T18:00:00.000Z,205167.98,4252.77,0.0203,1
2025-12-10T19:00:00.000Z,205197.12,4223.63,0.0202,1
2025-12-10T20:00:00.000Z,205225.70,4195.04,0.0200,1
2025-12-10T21:00:00.000Z,205254.37,4166.38,0.0199,1
2025-12-10T22:00:00.000Z,205283.63,4137.11,0.0198,1
2025-12-10T23:00:00.000Z,205312.00,4108.75,0.0196,1
2025-12-11T00:00:00.000Z,205340.36,4080.39,0.0195,1
2025-12-11T01:00:00.000Z,205369.68,4051.07,0.0193,1
2025-12-11T02:00:00.000Z,205398.66,4022.09,0.0192,1
2025-12-11T03:00:00.000Z,205426.40,3994.35,0.0191,1
2025-12-11T04:00:00.000Z,205454.66,3966.09,0.0189,1
2025-12-11T05:00:00.000Z,205483.40,3937.35,0.0188,1
2025-12-11T06:00:00.000Z,205512.81,3907.94,0.0187,1
2025-12-11T07:00:00.000Z,205540.78,3879.97,0.0185,1
2025-12-11T08:00:00.000Z,205568.95,3851.80,0.0184,1
2025-12-11T09:00:00.000Z,205596.97,3823.77,0.0183,1
2025-12-11T10:00:00.000Z,205625.36,3795.39,0.0181,1
2025-12-11T11:00:00.000Z,205653.32,3767.42,0.0180,1
2025-12-11T12:00:00.000Z,205681.31,3739.44,0.0179,1
2025-12-11T13:00:00.000Z,205709.70,3711.05,0.0177,1
2025-12-11T14:00:00.000Z,205738.77,3681.97,0.0176,1
2025-12-11T15:00:00.000Z,205766.39,3654.36,0.0174,1
2025-12-11T16:00:00.000Z,205794.82,3625.93,0.0173,1
2025-12-11T17:00:00.000Z,205823.25,3597.50,0.0172,1
2025-12-11T18:00:00.000Z,205852.34,3568.41,0.0170,1
2025-12-11T19:00:00.000Z,205881.10,3539.65,0.0169,1
2025-12-11T20:00:00.000Z,205909.85,3510.90,0.0168,1
2025-12-11T21:00:00.000Z,205937.62,3483.13,0.0166,1
2025-12-11T22:00:00.000Z,205966.11,3454.64,0.0165,1
2025-12-11T23:00:00.000Z,205994.34,3426.41,0.0164,1
2025-12-12T00:00:00.000Z,206023.66,3397.08,0.0162,1
2025-12-12T01:00:00.000Z,206052.71,3368.04,0.0161,1
2025-12-12T02:00:00.000Z,206081.42,3339.33,0.0159,1
2025-12-12T03:00:00.000Z,206109.32,3311.42,0.0158,1
2025-12-12T04:00:00.000Z,206138.73,3282.01,0.0157,1
2025-12-12T05:00:00.000Z,206167.65,3253.10,0.0155,1
2025-12-12T06:00:00.000Z,206196.76,3223.99,0.0154,1
2025-12-12T07:00:00.000Z,206224.55,3196.20,0.0153,1
2025-12-12T08:00:00.000Z,206254.05,3166.69,0.0151,1
2025-12-12T09:00:00.000Z,206282.02,3138.73,0.0150,1
2025-12-12T10:00:00.000Z,206310.34,3110.41,0.0149,1
2025-12-12T11:00:00.000Z,206338.88,3081.87,0.0147,1
2025-12-12T12:00:00.000Z,206366.74,3054.01,0.0146,1
2025-12-12T13:00:00.000Z,206396.11,3024.64,0.0144,1
2025-12-12T14:00:00.000Z,206425.55,2995.19,0.0143,1
2025-12-12T15:00:00.000Z,206453.32,2967.42,0.0142,1
2025-12-12T16:00:00.000Z,206481.39,2939.36,0.0140,1
2025-12-12T17:00:00.000Z,206509.44,2911.31,0.0139,1
2025-12-12T18:00:00.000Z,206538.63,2882.12,0.0138,1
2025-12-12T19:00:00.000Z,206566.77,2853.98,0.0136,1
2025-12-12T20:00:00.000Z,206595.23,2825.52,0.0135,1
2025-12-12T21:00:00.000Z,206623.06,2797.69,0.0134,1
